vertex,degree_centrality,betweenness_centrality,katz_centrality,pagerank,eigenvector_centrality
CP11-1672,2,0.0,0.00462205,1.9852516e-05,1.0207977e-18
CP13-2333,2,0.0,0.00462205,1.9852516e-05,1.0207977e-18
CP13-2336,2,0.0,0.00462205,1.9852516e-05,1.0207977e-18
CP13-2328,2,0.0,0.00462205,1.9852516e-05,1.0207977e-18
CP13-2332,2,0.0,0.00462205,1.9852516e-05,1.0207977e-18
CP13-2334,2,0.0,0.00462205,1.9852516e-05,1.0207977e-18
CP11-1682,2,0.0,0.00462205,1.9852516e-05,1.0207977e-18
CP13-2340,2,0.0,0.00462205,1.9852516e-05,1.0207977e-18
CP10-2360,2,0.0,0.00462205,1.9852516e-05,1.0207977e-18
CP15-2051,2,0.0,0.00462205,1.985244e-05,9.555454e-06
CP15-2050,2,0.0,0.00462205,1.985244e-05,9.555454e-06
CP18-1744,2,0.0,0.004622053,1.9852181e-05,1.251701e-05
HoL14-0841,2,0.0,0.004622053,1.9851592e-05,5.7033662e-06
HoL14-0846,2,0.0,0.004622053,1.9851592e-05,5.7033662e-06
L14-0267,2,0.0,0.004622053,1.9851592e-05,5.7033662e-06
Ho13-0711,2,0.0,0.004622053,1.9851592e-05,5.7033662e-06
HoL14-0833,2,0.0,0.004622053,1.9851592e-05,5.7033662e-06
HoL14-0857,2,0.0,0.004622053,1.9851592e-05,5.7033662e-06
CP11-2100,2,0.0,0.0046220473,1.9851397e-05,2.8549596e-20
CP11-2099,2,0.0,0.0046220473,1.9851397e-05,2.8549596e-20
CP11-1637,2,0.0,0.0046220487,1.985115e-05,5.2467353e-19
CP19-1791,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP18-1966,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP18-1746,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP17-2412,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP19-1793,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP18-1968,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP19-1790,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP18-1970,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP17-2436,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP18-1964,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP18-1963,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP18-1745,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP18-1965,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP19-1795,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP19-1798,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP19-1789,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP19-1792,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP18-1967,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP19-1797,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP19-1788,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP19-1787,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP17-2435,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP19-1796,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP18-1962,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP18-1747,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP19-1794,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP17-2437,2,0.0,0.004622053,1.9851039e-05,1.4304524e-06
CP17-2201,2,0.0,0.00462205,1.9850919e-05,2.9615558e-06
CP17-2200,2,0.0,0.00462205,1.9850919e-05,2.9615558e-06
CP17-2202,2,0.0,0.00462205,1.9850919e-05,2.9615558e-06
CP17-2203,2,0.0,0.00462205,1.9850919e-05,2.9615558e-06
CP17-2199,2,0.0,0.00462205,1.9850919e-05,2.9615558e-06
CP04-1617,2,0.0,0.004622053,1.9850828e-05,1.7307073e-07
CP06-2152,2,0.0,0.004622053,1.9850828e-05,1.7307073e-07
CP04-1616,2,0.0,0.004622053,1.9850828e-05,1.7307073e-07
CP06-2153,2,0.0,0.004622053,1.9850828e-05,1.7307073e-07
CP04-1615,2,0.0,0.004622053,1.9850828e-05,1.7307073e-07
CP04-1618,2,0.0,0.004622053,1.9850828e-05,1.7307073e-07
CP07-1606,42,1.5968407751643099e-06,0.00462205,1.985081e-05,2.2284225e-07
CP07-1594,2,0.0,0.00462205,1.985081e-05,2.2284225e-07
CP07-1598,2,0.0,0.00462205,1.985081e-05,2.2284225e-07
CP07-1602,2,0.0,0.00462205,1.985081e-05,2.2284225e-07
CP07-1601,2,0.0,0.00462205,1.985081e-05,2.2284225e-07
CP07-1605,2,0.0,0.00462205,1.985081e-05,2.2284225e-07
CP07-1596,2,0.0,0.00462205,1.985081e-05,2.2284225e-07
CP07-1756,2,0.0,0.00462205,1.985081e-05,2.2284225e-07
CP07-1603,2,0.0,0.00462205,1.985081e-05,2.2284225e-07
CP09-2067,33,9.149911761596741e-07,0.00462205,1.9849887e-05,1.6452735e-07
CP09-2068,2,0.0,0.00462205,1.9849887e-05,1.6452735e-07
CP09-2066,2,0.0,0.00462205,1.9849887e-05,1.6452735e-07
CP08-1727,2,0.0,0.00462205,1.9849887e-05,1.6452735e-07
CP93-1700,2,0.0,0.00462205,1.9849766e-05,8.980161e-09
CP94-1316,2,0.0,0.00462205,1.9849766e-05,8.980161e-09
CP93-1701,2,0.0,0.00462205,1.9849766e-05,8.980161e-09
CP94-1202,2,0.0,0.00462205,1.9849766e-05,8.980161e-09
CP94-1317,2,0.0,0.00462205,1.9849766e-05,8.980161e-09
CP94-1201,2,0.0,0.00462205,1.9849766e-05,8.980161e-09
CP12-1532,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP12-1538,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP12-1534,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP12-1529,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP12-1535,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP12-1531,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP12-1537,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP10-2247,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP10-2245,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP12-1533,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP12-1530,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP10-2248,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP12-1536,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP10-2249,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP10-2246,2,0.0,0.0046220515,1.984969e-05,4.69962e-07
CP15-1085,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP15-1083,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP15-1088,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP15-1084,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP15-1081,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP12-2302,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP12-2303,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP13-2395,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP13-2396,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP15-1086,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP12-2301,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP15-1090,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP13-2394,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP15-1087,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP15-1082,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP15-1080,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP15-1079,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP15-1089,2,0.0,0.004622053,1.9849616e-05,8.603815e-07
CP10-2260,2,0.0,0.004622053,1.9849509e-05,7.684414e-07
CP10-2265,2,0.0,0.004622053,1.9849509e-05,7.684414e-07
CP10-2264,2,0.0,0.004622053,1.9849509e-05,7.684414e-07
CP10-2261,2,0.0,0.004622053,1.9849509e-05,7.684414e-07
CP10-2259,2,0.0,0.004622053,1.9849509e-05,7.684414e-07
CP10-2263,2,0.0,0.004622053,1.9849509e-05,7.684414e-07
CP10-2262,2,0.0,0.004622053,1.9849509e-05,7.684414e-07
L06-0002,2,0.0,0.004622053,1.9849445e-05,7.4168656e-07
L06-0015,2,0.0,0.004622053,1.9849445e-05,7.4168656e-07
L06-0001,40,9.71156737250567e-07,0.004622053,1.9849445e-05,7.4168656e-07
CP04-1878,2,0.0,0.00462205,1.9849187e-05,2.827606e-08
CP04-1850,2,0.0,0.00462205,1.9849187e-05,2.827606e-08
CP05-1671,2,0.0,0.00462205,1.9849187e-05,2.827606e-08
CP05-1670,2,0.0,0.00462205,1.9849187e-05,2.827606e-08
CP04-1848,2,0.0,0.00462205,1.9849187e-05,2.827606e-08
CP04-1852,2,0.0,0.00462205,1.9849187e-05,2.827606e-08
CP04-1849,2,0.0,0.00462205,1.9849187e-05,2.827606e-08
CP04-1879,2,0.0,0.00462205,1.9849187e-05,2.827606e-08
CP04-1847,2,0.0,0.00462205,1.9849187e-05,2.827606e-08
CP04-1846,2,0.0,0.00462205,1.9849187e-05,2.827606e-08
CP04-1881,2,0.0,0.00462205,1.9849187e-05,2.827606e-08
CP04-1853,2,0.0,0.00462205,1.9849187e-05,2.827606e-08
L93-0397,2,0.0,0.004622053,1.984905e-05,9.809038e-09
L94-0412,2,0.0,0.004622053,1.984905e-05,9.809038e-09
CP14-4330,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4217,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4221,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4220,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4258,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4219,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4182,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4183,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CPCL02-0661,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4257,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4216,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4218,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4259,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4179,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4290,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4187,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4197,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4186,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CPCL02-2561,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4263,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CPCL02-2917,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP12-1111,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CPCL13-4032,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4222,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP14-4295,2,0.0,0.0046220473,1.9849038e-05,2.8549596e-20
CP19-1502,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP17-1663,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP19-1501,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP19-1497,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP17-1662,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP18-1292,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP19-1504,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP18-1295,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP18-1294,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP19-1505,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP19-1495,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP18-1288,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP17-1664,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP19-1498,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP19-1503,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP18-1293,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP18-1289,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP19-1496,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP19-1500,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP17-1661,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP18-1296,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
CP19-1499,2,0.0,0.0046220473,1.9848607e-05,2.8549596e-20
Ho14-0835,2,0.0,0.004622053,1.9847863e-05,2.11922e-06
Ho14-0836,2,0.0,0.004622053,1.9847863e-05,2.11922e-06
Ho14-0821,2,0.0,0.004622053,1.9847863e-05,2.11922e-06
L12-0227,4,7.630963239080302e-08,0.004622053,1.9847863e-05,2.11922e-06
Ho14-0905,2,0.0,0.004622053,1.9847863e-05,2.11922e-06
L98-0199,2,0.0,0.004622053,1.9847783e-05,5.0724385e-09
CP18-4864,2,0.0,0.004622053,1.9847774e-05,2.1175697e-06
CP18-4862,2,0.0,0.004622053,1.9847774e-05,2.1175697e-06
CP18-4860,2,0.0,0.004622053,1.9847774e-05,2.1175697e-06
CP18-4851,2,0.0,0.004622053,1.9847774e-05,2.1175697e-06
CP18-4848,2,0.0,0.004622053,1.9847774e-05,2.1175697e-06
CP18-1870,2,0.0,0.004622053,1.9847774e-05,2.1175697e-06
CP18-4853,2,0.0,0.004622053,1.9847774e-05,2.1175697e-06
CP18-4859,2,0.0,0.004622053,1.9847774e-05,2.1175697e-06
CP18-4857,2,0.0,0.004622053,1.9847774e-05,2.1175697e-06
CP18-4837,2,0.0,0.004622053,1.9847774e-05,2.1175697e-06
CP18-4850,2,0.0,0.004622053,1.9847774e-05,2.1175697e-06
CP15-1341,2,0.0,0.004622053,1.9847676e-05,1.3984755e-06
CP15-1339,2,0.0,0.004622053,1.9847676e-05,1.3984755e-06
CP15-1340,2,0.0,0.004622053,1.9847676e-05,1.3984755e-06
CP14-1441,2,0.0,0.004622053,1.9847676e-05,1.3984755e-06
CP09-1920,2,0.0,0.00462205,1.9847532e-05,9.324114e-07
CP09-1921,2,0.0,0.00462205,1.9847532e-05,9.324114e-07
CP09-1922,2,0.0,0.00462205,1.9847532e-05,9.324114e-07
CP15-2069,2,0.0,0.00462205,1.984744e-05,4.373186e-06
CP15-2071,2,0.0,0.00462205,1.984744e-05,4.373186e-06
CP15-2072,2,0.0,0.00462205,1.984744e-05,4.373186e-06
CP15-2068,2,0.0,0.00462205,1.984744e-05,4.373186e-06
CP15-2065,2,0.0,0.00462205,1.984744e-05,4.373186e-06
CP15-2067,2,0.0,0.00462205,1.984744e-05,4.373186e-06
CP15-2070,2,0.0,0.00462205,1.984744e-05,4.373186e-06
CP15-2066,2,0.0,0.00462205,1.984744e-05,4.373186e-06
CP03-1037,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP03-2032,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP04-1958,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP02-2592,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP04-1959,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP04-1960,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP03-1038,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP03-1034,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP03-2030,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP03-1035,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP03-2102,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP03-1036,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP06-2003,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP03-2103,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP03-2031,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP03-1033,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP03-2033,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP03-1032,2,0.0,0.004622053,1.9847284e-05,5.4134887e-07
CP12-2305,2,0.0,0.004622053,1.9847239e-05,1.2752762e-06
CP12-2306,2,0.0,0.004622053,1.9847239e-05,1.2752762e-06
CP19-1979,2,0.0,0.00462205,1.9847228e-05,2.260339e-06
CP19-1978,2,0.0,0.00462205,1.9847228e-05,2.260339e-06
CP18-4061,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4058,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4048,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4041,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4064,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP15-2053,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP15-2054,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4060,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP15-2052,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4043,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4057,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4046,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4055,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4047,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4049,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4053,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4054,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4063,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4040,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4059,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP18-4056,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP15-2055,2,0.0,0.0046220473,1.9847192e-05,2.8549596e-20
CP09-2449,2,0.0,0.0046220473,1.9847153e-05,2.8549596e-20
CP11-2035,2,0.0,0.00462205,1.9847035e-05,3.1688355e-08
CP11-2041,2,0.0,0.00462205,1.9847035e-05,3.1688355e-08
CP11-2040,2,0.0,0.00462205,1.9847035e-05,3.1688355e-08
CP11-2039,2,0.0,0.00462205,1.9847035e-05,3.1688355e-08
CP11-2037,2,0.0,0.00462205,1.9847035e-05,3.1688355e-08
CP11-2036,2,0.0,0.00462205,1.9847035e-05,3.1688355e-08
CP11-2042,2,0.0,0.00462205,1.9847035e-05,3.1688355e-08
CP11-2038,2,0.0,0.00462205,1.9847035e-05,3.1688355e-08
CPCL02-7460,2,0.0,0.0046220473,1.9846388e-05,2.8549596e-20
CPCL13-4056,2,0.0,0.0046220473,1.9846388e-05,2.8549596e-20
CPCL02-7569,2,0.0,0.0046220473,1.9846388e-05,2.8549596e-20
CP15-1048,2,0.0,0.0046220473,1.9846388e-05,2.8549596e-20
CPCL02-1430,2,0.0,0.0046220473,1.9846388e-05,2.8549596e-20
CPCL05-1782,2,0.0,0.0046220473,1.9846388e-05,2.8549596e-20
CPCL05-1196,2,0.0,0.0046220473,1.9846388e-05,2.8549596e-20
CPCL02-1315,2,0.0,0.0046220473,1.9846388e-05,2.8549596e-20
CP19-4544,2,0.0,0.00462205,1.9846342e-05,6.6205246e-07
CP19-4541,2,0.0,0.00462205,1.9846342e-05,6.6205246e-07
CP19-4542,2,0.0,0.00462205,1.9846342e-05,6.6205246e-07
CP19-4543,2,0.0,0.00462205,1.9846342e-05,6.6205246e-07
CP19-4551,2,0.0,0.00462205,1.9846342e-05,6.6205246e-07
CP19-4552,2,0.0,0.00462205,1.9846342e-05,6.6205246e-07
CP19-4545,2,0.0,0.00462205,1.9846342e-05,6.6205246e-07
CP95-1847,2,0.0,0.0046220473,1.9846277e-05,2.8549596e-20
CP95-1849,2,0.0,0.0046220473,1.9846277e-05,2.8549596e-20
CP95-1848,2,0.0,0.0046220473,1.9846277e-05,2.8549596e-20
CP95-1851,2,0.0,0.0046220473,1.9846277e-05,2.8549596e-20
CP95-1850,2,0.0,0.0046220473,1.9846277e-05,2.8549596e-20
CP11-1760,2,0.0,0.00462205,1.9845724e-05,4.770687e-07
CP11-1764,2,0.0,0.00462205,1.9845724e-05,4.770687e-07
CP11-1762,2,0.0,0.00462205,1.9845724e-05,4.770687e-07
CP11-1761,2,0.0,0.00462205,1.9845724e-05,4.770687e-07
CP11-1763,2,0.0,0.00462205,1.9845724e-05,4.770687e-07
CP93-1463,2,0.0,0.00462205,1.9845656e-05,1.1431085e-09
CP92-1895,2,0.0,0.00462205,1.9845656e-05,1.1431085e-09
CP93-1464,2,0.0,0.00462205,1.9845656e-05,1.1431085e-09
L14-0288,2,0.0,0.004622053,1.9845631e-05,2.4060823e-06
L14-0281,2,0.0,0.004622053,1.9845631e-05,2.4060823e-06
HoH14-0882,2,0.0,0.004622053,1.9845631e-05,2.4060823e-06
HoH14-0883,2,0.0,0.004622053,1.9845631e-05,2.4060823e-06
L14-0286,2,0.0,0.004622053,1.9845631e-05,2.4060823e-06
CP00-1387,2,0.0,0.00462205,1.9845573e-05,2.9430149e-08
CP03-1675,2,0.0,0.00462205,1.9845573e-05,2.9430149e-08
CP00-1384,2,0.0,0.00462205,1.9845573e-05,2.9430149e-08
CP00-1385,2,0.0,0.00462205,1.9845573e-05,2.9430149e-08
CP99-2007,2,0.0,0.00462205,1.9845573e-05,2.9430149e-08
CP00-1389,2,0.0,0.00462205,1.9845573e-05,2.9430149e-08
CP00-1383,2,0.0,0.00462205,1.9845573e-05,2.9430149e-08
CP00-1386,2,0.0,0.00462205,1.9845573e-05,2.9430149e-08
CP00-1390,2,0.0,0.00462205,1.9845573e-05,2.9430149e-08
CP06-2275,2,0.0,0.004622053,1.984557e-05,3.126479e-07
CP06-2276,2,0.0,0.004622053,1.984557e-05,3.126479e-07
CP06-2274,46,7.964162023199606e-07,0.004622053,1.984557e-05,3.126479e-07
CP14-1053,2,0.0,0.004622053,1.9845405e-05,2.57942e-06
CP14-1054,2,0.0,0.004622053,1.9845405e-05,2.57942e-06
CP15-1259,2,0.0,0.004622053,1.9845405e-05,2.57942e-06
CP14-1056,2,0.0,0.004622053,1.9845405e-05,2.57942e-06
CP14-1055,2,0.0,0.004622053,1.9845405e-05,2.57942e-06
CP14-1057,2,0.0,0.004622053,1.9845405e-05,2.57942e-06
CP15-4412,2,0.0,0.004622053,1.9845138e-05,2.4430275e-07
CP15-4411,2,0.0,0.004622053,1.9845138e-05,2.4430275e-07
CP15-4410,2,0.0,0.004622053,1.9845138e-05,2.4430275e-07
CP15-4409,2,0.0,0.004622053,1.9845138e-05,2.4430275e-07
CP15-4408,2,0.0,0.004622053,1.9845138e-05,2.4430275e-07
CP07-2073,2,0.0,0.00462205,1.9844907e-05,1.4986273e-07
CPCL02-0948,2,0.0,0.00462205,1.9844907e-05,1.4986273e-07
CPCL02-0248,2,0.0,0.00462205,1.9844907e-05,1.4986273e-07
CPCL05-1308,2,0.0,0.00462205,1.9844907e-05,1.4986273e-07
CPCL02-2923,2,0.0,0.00462205,1.9844907e-05,1.4986273e-07
CP07-2077,2,0.0,0.00462205,1.9844907e-05,1.4986273e-07
CP19-2054,2,0.0,0.004622053,1.9844834e-05,3.7158563e-06
CP19-2057,2,0.0,0.004622053,1.9844834e-05,3.7158563e-06
CP19-2055,2,0.0,0.004622053,1.9844834e-05,3.7158563e-06
CP19-2056,2,0.0,0.004622053,1.9844834e-05,3.7158563e-06
CP19-2058,2,0.0,0.004622053,1.9844834e-05,3.7158563e-06
CP15-4266,2,0.0,0.00462205,1.9844563e-05,9.555454e-06
CP15-4260,2,0.0,0.00462205,1.9844563e-05,9.555454e-06
CP15-4263,2,0.0,0.00462205,1.9844563e-05,9.555454e-06
CP15-4262,2,0.0,0.00462205,1.9844563e-05,9.555454e-06
CP15-4261,2,0.0,0.00462205,1.9844563e-05,9.555454e-06
CP19-4738,2,0.0,0.004622053,1.984455e-05,5.383671e-06
HoCP99-0836,2,0.0,0.004622053,1.9844503e-05,1.5060728e-07
HoCP97-0638,2,0.0,0.004622053,1.9844503e-05,1.5060728e-07
CP15-1555,2,0.0,0.004622053,1.9844196e-05,4.7110512e-07
CP15-1554,2,0.0,0.004622053,1.9844196e-05,4.7110512e-07
CP15-1506,2,0.0,0.0046220515,1.9843896e-05,6.6205246e-07
CP15-1504,2,0.0,0.0046220515,1.9843896e-05,6.6205246e-07
CP15-1508,2,0.0,0.0046220515,1.9843896e-05,6.6205246e-07
CP15-1510,2,0.0,0.0046220515,1.9843896e-05,6.6205246e-07
CP15-1509,2,0.0,0.0046220515,1.9843896e-05,6.6205246e-07
CP15-1511,2,0.0,0.0046220515,1.9843896e-05,6.6205246e-07
CP15-1507,2,0.0,0.0046220515,1.9843896e-05,6.6205246e-07
CP15-1505,2,0.0,0.0046220515,1.9843896e-05,6.6205246e-07
CP02-1413,2,0.0,0.004622053,1.9843801e-05,1.8208478e-07
CP02-1422,2,0.0,0.004622053,1.9843801e-05,1.8208478e-07
CP02-1419,2,0.0,0.004622053,1.9843801e-05,1.8208478e-07
CP02-1421,2,0.0,0.004622053,1.9843801e-05,1.8208478e-07
CP02-1412,2,0.0,0.004622053,1.9843801e-05,1.8208478e-07
CP02-1417,2,0.0,0.004622053,1.9843801e-05,1.8208478e-07
CP02-1411,2,0.0,0.004622053,1.9843801e-05,1.8208478e-07
CP02-1414,2,0.0,0.004622053,1.9843801e-05,1.8208478e-07
CP02-1418,2,0.0,0.004622053,1.9843801e-05,1.8208478e-07
CP02-1415,2,0.0,0.004622053,1.9843801e-05,1.8208478e-07
CP02-1416,2,0.0,0.004622053,1.9843801e-05,1.8208478e-07
CP02-1420,2,0.0,0.004622053,1.9843801e-05,1.8208478e-07
CP92-0642,2,0.0,0.004622053,1.9843565e-05,1.1137328e-08
HoCP92-0644,2,0.0,0.004622053,1.9843565e-05,1.1137328e-08
CP19-2181,2,0.0,0.004622053,1.9843286e-05,7.043975e-07
CP17-1921,2,0.0,0.004622053,1.9843286e-05,7.043975e-07
CP17-1920,2,0.0,0.004622053,1.9843286e-05,7.043975e-07
CP17-1918,2,0.0,0.004622053,1.9843286e-05,7.043975e-07
CP17-1919,2,0.0,0.004622053,1.9843286e-05,7.043975e-07
CP03-1274,2,0.0,0.00462205,1.9843063e-05,2.9430149e-08
CP03-1376,2,0.0,0.00462205,1.9843063e-05,2.9430149e-08
CP02-2531,2,0.0,0.00462205,1.9843063e-05,2.9430149e-08
CP03-1275,2,0.0,0.00462205,1.9843063e-05,2.9430149e-08
CP03-1276,2,0.0,0.00462205,1.9843063e-05,2.9430149e-08
